Filename,quicksort,mergesort,selectionsort,insertionsort,bubblesort,linearsearch,binarysearch,linkedlist,hashmap
InsertionSort (61).java,0,0,0,1,0,0,0,0,0
InsertionSort (62).java,0,0,0,1,0,0,0,0,0
InsertionSort (64).java,0,0,0,1,0,0,0,0,0
InsertionSort (65).java,0,0,0,1,0,0,0,0,0
InsertionSort (66).java,0,0,0,1,0,0,0,0,0
InsertionSort (67).java,0,0,0,1,0,0,0,0,0
InsertionSort (68).java,0,0,0,1,0,0,0,0,0
InsertionSort (69).java,0,0,0,1,0,0,0,0,0
InsertionSort (7).java,0,0,0,1,0,0,0,0,0
InsertionSort (7).js,0,0,0,1,0,0,0,0,0
insertionsort (7).py,0,0,0,1,0,0,0,0,0
InsertionSort (70).java,0,0,0,1,0,0,0,0,0
InsertionSort (71).java,0,0,0,1,0,0,0,0,0
InsertionSort (72).java,0,0,0,1,0,0,0,0,0
InsertionSort (8).java,0,0,0,1,0,0,0,0,0
InsertionSort (8).js,0,0,0,1,0,0,0,0,0
insertionSort (8).py,0,0,0,1,0,0,0,0,0
InsertionSort (9).java,0,0,0,1,0,0,0,0,0
insertionsort (9).js,0,0,0,1,0,0,0,0,0
InsertionSort (9).py,0,0,0,1,0,0,0,0,0
InsertionSort.java,0,0,0,1,0,0,0,0,0
insertionSort.js,0,0,0,1,0,0,0,0,0
insertion-sort.js,0,0,0,1,0,0,0,0,0
insertionsort.py,0,0,0,1,0,0,0,0,0
insertion-sort.py,0,0,0,1,0,0,0,0,0
InsertionSortBinarySearch.java,0,0,0,1,0,0,1,0,0
InsertionSortClass.java,0,0,0,1,0,0,0,0,0
insertion-sort-counters.es6.js,0,0,0,1,0,0,0,0,0
InsertionSorter (2).java,0,0,0,1,0,0,0,0,0
InsertionSorter.java,0,0,0,1,0,0,0,0,0
Insertionsort-hackerrank.java,0,0,0,1,0,0,0,0,0
InsertionSortRecursive.py,0,0,0,1,0,0,0,0,0
main (2).py,0,0,0,1,0,0,0,0,0
Main.java,0,0,0,1,0,0,0,0,0
main.py,0,0,0,1,1,0,0,0,0
QuickInsertionSort.java,1,0,0,1,0,0,0,0,0
RecursiveInsertionSort.java,0,0,0,1,0,0,0,0,0
script.js,0,0,0,1,0,0,0,0,0
Sort.java,1,1,1,1,1,0,0,0,0
sort-util.js,1,1,0,1,0,0,0,0,0
